book	witness	ref	cal_text	syriac_text
Matthew	Sinaiticus	04:10	hydyn )mr lh y$w( zl lbstrk sTn) ktyb gyr lmry) )lhk tsgwd wlh blxwdwhy tplwx	ܘܫܡܥܘܢ ܩܢܢܝܐ ܘܝܗܘܕܐ ܒܪ ܝܥܩܘܒܿ ܘܝܗܘܕܐ ܣܟܪܝܛܐ ܕܗܘ ܗܘܐ ܡܫܠܡܢܐ܂
Matthew	Sinaiticus	04:12	wkd $m( dyn dywxnn )ttxd $ny lh lglyl)	ܐܝܟܢܐ ܥܠ ܗܘܐ ܠܒܝܬܗ ܕܐܠܗܐ ܘܠܚܡܐ ܕܐܦܐ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܠܗ ܫܠܝܛ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂
Matthew	Sinaiticus	04:14	dttml) mlt) d)myr) b)$(y) nby) d)mr	ܐܡܪ ܗܘܐ ܠܗ ܓܝܪ ܝܘܚܢܢ ܕܠܐ ܫܠܝܛ ܠܟ ܠܡܣܒܗ܂
Matthew	Sinaiticus	04:15	)r() dzblwn w)r() dnptly )wrx) dym) w(brwhy dywrdnn nhr) glyl) d(mm)	ܐܠܗܐ ܓܝܪ ܐܡܪ ܝܩܪ ܠܐܒܘܟ ܘܠܐܡܟ ܘܡܢ ܕܡܨܚܐ ܠܐܒܘܗܝ ܘܠܐܡܗ ܡܡܬ ܢܡܘܬ܂
Matthew	Sinaiticus	04:17	mn hydyn $ry hw) y$w( lmkrzw w)mr dqrbt lh mlkwt) d$my)	
Matthew	Sinaiticus	04:19	)mr lhwn tw btry w)(bdkwn cyd) dbny )n$)	ܗܘ ܕܝܢ ܥܢܐ ܘܐܡܪ ܠܗܘܢ ܠܐ ܩܪܝܬܘܢ ܕܡܢ ܕܥܒܕ ܠܕܟܪܐ ܐܦ ܠܢܩܒܬܐ ܗܘ ܥܒܕ
Matthew	Sinaiticus	04:20	hnwn dyn bh b$(t) $bqw mcydthwn w)tw btrh,	ܐܡܪ ܠܗܘܢ ܙܠܘ ܐܦ ܐܢܬܘܢ ܠܟܪܡܐ ܘܡܐ ܕܙܕܩ ܐܬܠ ܠܟܘܢ܂
Matthew	Sinaiticus	04:21	wqrb twb wxz) tr:yn )xyn )xr:nyn ly(qwb wlywxnn kd ytbyn bspynt), (m zbdy )bwhwn, wmtqnyn mcydthwn, wqr) )nwn	
Matthew	Sinaiticus	04:22	hnwn dyn $bqw l)bwhwn bspynt) w)zlw btrh	ܬܘܒ ܫܕܪ ܥܒ̈ܕܐ ܐܚܪܢܐ ܘܐܡܪ ܐܡܪܘ ܠܗܢܘܢ ܕܩܪܝܢ ܗܐ ܟܠ ܡܕܡ ܡܛܝܒ ܗܘ ܐܬܘ ܠܒܝܬ ܡܫܬܘܬܐ
Matthew	Sinaiticus	04:23	wmtkrk hw) y$w( bkwlh glyl) wmlp hw) bknw$:thwn wmkrz hw) sbrt) dmlkwt) wm)s) hw) kl k)b) wkl kwrhn, db(m)	ܘܐܣܪܝܢ ܡܘܒ̈ܠܐ ܝܩܝܪ̈ܬܐ ܘܣܝܡܝܢ ܥܠ ܟܬܦܬܐ ܕܒܢ̈ܝ ܐܢܫܐ܂ ܘܗܢܘܢ ܕܝܢ ܠܐ ܩܪܒܝܢ ܠܗܝܢ
Matthew	Sinaiticus	04:25	wkd hw) kn$) sgy)), dmn glyl) wmn (srt mdynt) wmn )wr$lm wmn yhwd) wmn (brh dywrdnn,	ܚܟܝ̈ܡܬܐ ܕܝܢ ܢܣܒ ܡܫܚܐ ܒܡܐܢܐ ܥܡ ܠܡܦܕܝܗܝܢ܂
Matthew	Sinaiticus	05:01	kd xz) lkn$) sgy:)) slq lh lTwr) wkd ytb qrbw lwth tlm:ydwhy	ܫܠܐ ܐܘܠܕ ܠܒܥܙ ܡܢ ܪܚܒ ܒܥܙ ܐܘܠܕ ܠܥܒܕ ܡܢ ܪܥܘܬ ܥܘܒܕ ܐܘܠܕ ܠܐܝܫܝ
Matthew	Sinaiticus	05:02	w$ry lm)mr lhwn%	ܐܡܪ̈ܝܢ ܠܗ ܒܝܬ ܠܚܡ ܕܝܗܘܕܐ܂ ܗܟܢܐ ܓܝܪ ܟܬܝܒ ܒܢܒܝܐ
Matthew	Sinaiticus	05:03	Twb:yhwn lms:kn) brwxhwn ddylhwn hy mlkwt) d$my)%	ܗܝܕܝܢ ܐܬܝܢ ܗܘܘ ܠܘܬܗ ܒܢ̈ܝ ܐܘܪܫܠܡ ܘܟܠܗ ܝܗܘܕܐ ܘܟܠܗ ܥܒܪܐ ܕܝܘܪܕܢܢ ܢܗܪܐ
Matthew	Sinaiticus	05:04	Twb:yhwn l)b:yl) dhnwn ntby)wn%	ܗܝܕܝܢ ܕܒܪܗ ܐܟܠ ܩܪܨܐ ܘܐܝܬܝܗ ܠܡܕܝܢܬ ܩܘܕܫܐ ܘܐܩܝܡܗ ܥܠ ܟܢܦܐ ܕܗܝܟܠܐ܂
Matthew	Sinaiticus	05:05	Twb:yhwn lmkyk) dhnwn n)rtwnh )r()%	ܛܘܒ̈ܝܗܘܢ ܠܡܟܝܟܐ ܕܗܢܘܢ ܢܐܪܬܘܢܗ ܐܪܥܐ܀
Matthew	Sinaiticus	05:06	Twb:yhwn l)ylyn dkpnyn wchyn lknwt) dhnwn nsb(wn%	
Matthew	Sinaiticus	05:07	Twb:yhwn lmr:xmn) d(lyhwn nhwwn r:xm)%	
Matthew	Sinaiticus	05:08	Twby:hwn l)ylyn ddkyn blbhwn dhnwn nxzwnh l)lh)%	ܒܬܪ ܗܠܝܢ ܩܪܒ ܠܗ ܟܝܠܪܟܐ ܘܒܥܐ ܗܘܐ ܡܢܗ
Matthew	Sinaiticus	05:09	Twby:hwn l(b:dy $lm) dhnwn bn:why d)lh) ntqrwn%	ܐܝܢܐ ܦܫܝܩܐ ܠܡܐܡܪ ܕܫܒܝܩܝܢ ܠܟ ܚܛܗ̈ܝܟ܂ ܐܘ ܠܡܐܡܪ ܕܩܘܡ ܗܠܟ
