book	witness	ref	cal_text	syriac_text
Matthew	Curetonian	05:23	)mty hkyl dmqrb )nt qwrbnk qdm mdbx), wtmn t(hd dmdm )xyd )xwk (lyk )kt),	ܟܘܠ ܡܕܡ ܓܝܪ ܕܥܒܕܝܢ ܕܢܬܚܙܘܢ ܠܒ̈ܢܝ ܐܢܫܐ܂ ܘܡܦܬܝܢ ܥܪ̈ܩܐ ܕܬ̈ܦܠܝܗܘܢ܂ ܘܡܘܪܟܝܢ ܬܟܠܬܐ ܕܡܪ̈ܛܘܛܝܗܘܢ܂
Matthew	Curetonian	05:24	$bwq qwrbnk tmn qdmwhy dmdbx), wzl lwqdm )tr() (m )xwk, whydyn t) wqrb qwrbnk%	
Matthew	Curetonian	05:25	hwyt mt)w) (m b(ldynk, b(gl (d (mh )nt b)wrx), dlm) b(ldynk n$lmk ldyn), wdyn) n$lmk lgby), wtpl byt )s:yr),	
Matthew	Curetonian	05:30	w)n )ydk dymyn) mk$l) lk pswq $dyh mnk, pqx lk gyr dn)bd xd mn hd:myk, wl) klh pgrk n)zl lghn),	
Matthew	Curetonian	05:35	w)p l) b)r() mTl dkwb$) hy dtxyt r:glwhy, w)p l) b)wr$lm mTwl dmdynth hy dmlk) rb),	
Matthew	Curetonian	05:36	w)pl) br$k t)m), mTl dl) m$kx )nt lm(bd bh mnt) xd) ds(r) )wkmt) )w xwrt),	
Matthew	Curetonian	05:37	)l) thw) mltkwn )yn )yn wl) l), mdm dyn dmn hlyn ytyr mn by$) hw%	
Matthew	Curetonian	05:38	$m(twn d)t)mr d(yn) xlp (yn), w$n) xlp $n),	
Matthew	Curetonian	05:39	)n) dyn )mr )n) lkwn dl) tqwmwn lwqbl by$), )l) mn dmx) lk (l pkk qrb lh )xrn),	
Matthew	Curetonian	05:40	wmn dcb) dndwn (mk wn$qwl kwtynk, $bwq lh $ql )p mrTwTk,	
Matthew	Curetonian	05:41	wmn d)mr lk dt)zl (mh myl, zl (mh tryn )xrnyn,	
Matthew	Curetonian	05:42	wmn d$)l lk hb lh, wmn dcb) dn)zp mnk l) tklywhy,	
Matthew	Curetonian	05:43	$m(twn d)t)mr lqd:my), drxm lqrybk wsny lb(ldbbk,	
Matthew	Curetonian	05:44	)n) dyn )mr )n) lkwn d)xbw lb(:ldbbykwn, wclw (l )ylyn drdpyn lkwn,	
Matthew	Curetonian	05:46	)n gyr mxbyn )ntwn l)ylyn dmxbyn lkwn mnw )grkwn, hkn) gyr )p m:ks) (bdyn,	
Matthew	Curetonian	05:47	w)n $)lyn )ntwn b$lm) d):xykwn blxwd, mn) hy Tybwtkwn, l) h) )p x:np) hkn) (bdyn%	
Matthew	Curetonian	05:48	hww hkyl gmyr:), )ykn) d)bwkwn db$my) gmyr hw,	
Matthew	Curetonian	06:03	)nt dyn m) d(bd )nt zdqt), l) td( smlk mn) (bd) ymynk,	ܘܡܥܡܕ ܗܘܐ ܠܗܘܢ ܒܝܘܪܕܢܢ ܢܗܪܐ܂ ܟܕ ܡܘܕܐ ܗܘܐ ܐܢܫ ܐܢܫ ܒܚܛ̈ܗܘܗܝ܂
Matthew	Curetonian	06:04	dthw) zdqtk bksy), w)bwk dxz) bksy) npr(k,	ܘܐܡܪ ܠܗ ܐܢ ܒܪܗ ܐܢܬ ܕܐܠܗܐ ܐܪܡܐ ܢܦܫܟ ܠܬܚܬ܂ ܟܬܝܒ ܓܝܪ ܕܠܡ̈ܠܐܟܘܗܝ ܢܦܩܕ ܥܠܝܟ܂ ܕܥܠ ܕܪ̈ܥܝܗܘܢ ܢܫܩܠܘܢܟ܂ ܕܠܐ ܡܡܬܘܡ ܬܬܩܠ ܒܪܓܠܟ ܒܟܐܦܐ܂
Matthew	Curetonian	06:05	wm) dmcl) )nt, l) thw) )yk hnwn ns:by b):p), drxmyn dnqwmwn b:knw$t) wbzwy:t) d$:wq) lmclyw, dntxzwn lb:ny ):n$), )mrn) lkwn dqblw )grhwn,	ܛܘܒܝܗܘܢ ܠܐܝܠܝܢ ܕܟܦܢܝܢ ܘܨܗܝܢ ܠܙܕܝܩܘܬܐ ܕܗܢܘܢ ܢܣܒܥܘܢ܀
Matthew	Curetonian	06:08	l) hkyl tdmwn lhwn, yd( hw gyr )bwkwn, mn) mtb() lkwn (dl) t$)lwnyhy,	ܘܐܡܪ܂ ܥܒܕܝ ܡܫܪܝ ܘܐܪܡܐ ܒܒܝܬܐ ܒܬܫܢܝܩܐ ܪܒܐ܂
Matthew	Curetonian	06:10	t)t) mlkwtk, wnhwwn cb:ynyk b)r() )yk db$my),	
Matthew	Curetonian	06:11	wlxmn )myn) dywm) hb ln,	ܘܛܘܒܘܗܝ ܐܠܐ ܢܬܟܫܠ ܒܝ܀
Matthew	Curetonian	06:12	w$bwq ln xw:byn, )ykn) d)p )nxnn n$bwq lxy:byn,	ܐܡܪܢܐ ܠܟܘܢ ܓܝܪ ܕܗܐ ܕܪܒ ܡܢ ܗܝܟܠܐ ܗܪܟܐ܂
Matthew	Curetonian	06:14	)n gyr t$bqwn lb:ny ):n$) s:klwthwn, )p )bwkwn db$my) n$bwq lkwn,	ܘܟܕ ܗܘܐ ܒܝܬ ܝܠܕܗ ܕܗܪܘܕܣ܂ ܥܠܬ ܪܩܕܬ ܒܪܬܗܿ ܕܗܪܘܕܝܐ ܡܨܥܬ ܣܡܟܐ܂ ܘܫܦܪܬ ܠܗ ܠܗܪܘܕܣ܂
Matthew	Curetonian	06:17	)nt dyn )mty dc)m )nt, )$yg ):pyk wm$wx r$k,	ܘܟܕ ܫܡܥܘ ܬܠܡܝ̈ܕܘܗܝ ܕܚܠܘ ܛܒ܂ ܘܢܦܠܘ ܥܠ ܐ̈ܦܝܗܘܢ܂
