book	witness	ref	cal_text	syriac_text
Mark	Sinaiticus	04:03	$m(w h) npq zrw() lmzr(	ܐܡܪ ܕܝܢ ܐܦ ܠܗܘܢ ܫܠܝܛ ܒܫܒܬܐ ܠܡܥܒܕ ܕܛܒ ܐܘ ܕܒܝܫ ܢܦܫܐ ܠܡܚܝܘ ܐܘ ܠܡܘܒܕܘ܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂
Mark	Sinaiticus	04:04	wkd zr( )yt dnpl (l yd )wrx) w)tt prxt) w)klth	ܘܟܕ ܙܪܥ ܐܝܬ ܕܢܦܠ ܥܠ ܝܕ ܐܘܪܚܐ ܘܐܬܬ ܦܪܚܬܐ ܘܐܟܠܬܗ
Mark	Sinaiticus	04:05	w)yt dnpl (l $w() wy() wmTl dlyt hw) (wmq) d)r() txyt (qrh	ܡܛܠ ܕܣܓܝ ܣܘܛܡܐ ܘܫܝܫܠܬܐ ܡܬܒܪ ܗܘܐ ܘܢܦܩ ܘܠܐ ܐܢܫ ܡܫܟܚ ܗܘܐ ܠܡܪܕܝܗ
Mark	Sinaiticus	04:06	wy() b$m$) dhw) (lyh wyb$	
Mark	Sinaiticus	04:07	w)yt dnpl byt kwb) wslqw (mh kwb) wxnqwhy wp)r) l) yhb	ܘܡܢ ܫܘܩܐ ܐܠܐ ܥܡܕܝܢ ܠܐ ܐܟܠܝܢ ܘܣܓܝ̈ܐܬܐ ܐܝܠܝܢ ܕܩܒܠܘ ܢܛܪ̈ܝܢ ܗܘܘ܂ ܘܡܥܡܘܕܝܬܐ ܕܟܣ̈ܐ ܘܩܣܛܐ܂
Mark	Sinaiticus	04:08	w)yt dnpl (l )r() Tbt) wyhb p)r) wrb) wyhb btltyn w$tyn wm))	ܐܡܪܝܢ ܠܗ ܬܠܡܝܕܘܗܝ ܐܝܡܟܐ ܡܫܟܚ ܐܢܬ ܗܪܟܐ ܕܬܣܒܥ ܐܢܘܢ ܠܚܡܐ ܒܚܘܪܒܐ
Mark	Sinaiticus	04:09	w)mr hw) dmn d)yt lh )dn) dn$m( n$m(	ܘܐܬܚܙܝܘ ܠܗܘܢ ܡܘܫܐ ܘܐܠܝܐ ܟܕ ܡܡܠܠܝܢ ܥܡܗ܂
Mark	Sinaiticus	04:10	wkd hw) blxwdyhy $)lwhy tlmydwhy (l mtl) hnwn	ܐܡܪ̈ܝܢ ܠܗ ܡܘܫܐ ܐܦܣ ܠܢ ܕܢܟܬܒ ܟܬܒܐ ܕܫܘܒܩܢܐ ܘܢܬܠ ܠܗ ܘܢܫܪܝܗ܂
Mark	Sinaiticus	04:11	w)mr hw) lhwn dlkwn hw yhb )rz) dmlkwth d)lh) lhnwn dyn br:y) kwl mdm bm:tl) hw)	ܘܐܙܠܘ ܘܐܫܟܚܘ ܥܝܠܐ ܟܕ ܐܣܝܪ ܥܠ ܬܪܥܐ ܕܕܪܬܐ ܒܫܘܩܐ ܘܟܕ ܫܪܝܢ ܠܗ
Mark	Sinaiticus	04:12	dkd xzyn l) nxzwn wkd $m(yn m$m() l) nstklwn dlm) ntwbwn wn$tbqwn lhwn xThyhwn	
